0.0,0.0
0.002693290049125253,0.009735327101437886
-0.012120430002500108,0.016162202721081296
0.0073580373624636845,0.02939613804088832
-0.005903923492780049,0.039970366127454096
0.02020210537401232,0.04628860621119419
0.05044297486453391,0.03359465536363621
0.07066939789109077,0.002307823581947912
0.06708590631709559,0.045049163116524064
0.034726675005709355,0.08401500373722064
0.06223972425814463,0.07955662907854338
0.015082151681864619,0.11008273122061839
0.12020019811653193,-0.015629801709824757
0.1302700058798375,-0.016518596288025652
0.1403785223153552,0.0170830285504683
0.14261128263336495,0.05117482979283687
0.12160120681832177,-0.10645623605909148
0.06331690636429223,-0.15961753171566115
0.17202345061872729,-0.058870906880187625
0.18932566113378407,-0.03144471757181469
0.104157486141055,-0.17309933594632643
0.16520197388527827,-0.13305531352103195
0.21649285436895374,-0.05013541718751046
0.18131764331552133,-0.14525149396691237
0.09086170624059874,-0.22475244971749475
0.058424881739653683,-0.245673637895176
-0.17481523795557793,-0.1959902711860294
0.10734634651800204,-0.2507128380807278
0.13895123054447267,-0.24634202462789814
0.08740418755031865,-0.2795855480076254
-0.19431876658146063,-0.23252436755939604
0.056985371131417696,-0.3079023980750314
-0.294655126436623,-0.1328814932441039
-0.2998704408619926,-0.14556383413590526
-0.07139305667973263,-0.3359318081219804
0.07466728947344335,-0.3455604752891402
-0.28566456357195663,-0.22500480456630534
-0.3732333879921167,-0.019402644562932038
-0.38283111102835354,-0.027789302554381296
-0.13744682321764695,-0.36918371698209274
-0.28616105415505505,-0.28523761880579607
-0.38766461236863636,-0.145702639729434
-0.40265430204859537,-0.1336081867583256
-0.2696143958695749,0.34053237217206445
-0.43222256810565834,-0.1035109454003799
-0.4019861534176813,-0.21217611248298024
-0.3564613525769353,-0.2980463742901098
-0.4590586776792806,-0.12103840393220075
-0.4590824245898912,0.15595313620616394
-0.4594857606464351,0.18397782016842987
-0.44544471254403056,0.2380231516435665
-0.4006910331842464,0.32377118384538633
-0.27969093669160294,0.44459329191602576
-0.5025010311351361,0.1846513512640892
-0.46324706213641165,0.28796322782433253
-0.08471706529771575,0.5490582793802353
-0.31127745058752293,0.47230678486140015
